,url,delegacion,colonia,antiguedad,superficie construida en m2,precio total en pesos,precio de m2,precio mediano de m2 de la colonia,precio mediano de m2 de la colonia (nuevos),precio mediano de m2 de la colonia (usados),delta,semaforo
23214, http://departamento.metroscubicos.com/MLM-576816255-tres-picos-17-garden-2-_JM,Miguel Hidalgo,POLANCO IV SECCION,no_age_info,280,33739194.5,120497.12321428572,102333.71739130435,109386.17924528301,72680.55555555556,17.74918989166397,sobrevaluado
23217, http://departamento.metroscubicos.com/MLM-576816258-campos-eliseos-108-garden-8-_JM,Miguel Hidalgo,POLANCO IV SECCION,no_age_info,285,34572560.0,121307.22807017544,102333.71739130435,109386.17924528301,72680.55555555556,18.54082033033164,sobrevaluado
23219, http://departamento.metroscubicos.com/MLM-576816294-aristoteles-128-202-_JM,Miguel Hidalgo,POLANCO IV SECCION,no_age_info,163,20196000.0,123901.84049079755,102413.79310344828,102567.37712044452,103888.88888888889,20.981595092024545,sobrevaluado
23221, http://departamento.metroscubicos.com/MLM-576816296-arbolada-tepepan-p2-_JM,Tlalpan,Pbo. SANTA MARIA TEPEPAN,no_age_info,116,4440200.0,38277.58620689655,35521.6,33927.46666666667,,7.7586206896551735,amarillo
23222, http://departamento.metroscubicos.com/MLM-576816297-m-oca-condesa-p2-_JM,Miguel Hidalgo,HIPODROMO,no_age_info,110,7247400.0,65885.45454545454,63095.23809523809,66713.56060606061,36318.181818181816,4.422229845626076,amarillo
23223, http://departamento.metroscubicos.com/MLM-576816298-palenque-palenque-439-p1-_JM,Benito Jurez,LETRAN VALLE,no_age_info,64,3056100.0,47751.5625,43680.0,42581.53846153846,40000.0,9.321342719780219,amarillo
23224, http://departamento.metroscubicos.com/MLM-576816299-guillermo-prieto-97-p2-_JM,Iztacalco,Ampl. ASTURIAS,no_age_info,64,4559300.0,71239.0625,22937.5,26583.333333333336,22341.772151898735,210.57901907356947,sobrevaluado
23225, http://departamento.metroscubicos.com/MLM-576816301-anatole-france-327-301-_JM,Miguel Hidalgo,POLANCO IV SECCION,no_age_info,184,21505000.0,116875.0,96962.96296296296,96881.48148148149,85131.17283950618,20.535714285714285,sobrevaluado
23226, http://departamento.metroscubicos.com/MLM-576816302-edgar-allan-poe-47-gh-02-_JM,Miguel Hidalgo,POLANCO IV SECCION,no_age_info,180,21296794.2,118315.52333333333,96962.96296296296,96881.48148148149,85131.17283950618,22.02135714285714,sobrevaluado
23227, http://departamento.metroscubicos.com/MLM-576816303-anatole-france-327-gh-101-_JM,Miguel Hidalgo,POLANCO IV SECCION,no_age_info,184,22720500.0,123480.97826086957,96962.96296296296,96881.48148148149,85131.17283950618,27.34860248447205,sobrevaluado
23229, http://departamento.metroscubicos.com/MLM-576816305-er-431-enrique-rebsamen-431-p1-_JM,Benito Jurez,DEL VALLE CENTRO,no_age_info,65,3104700.0,47764.61538461538,43032.7868852459,43308.10810810811,37628.36552897608,10.995868131868134,sobrevaluado
23231, http://departamento.metroscubicos.com/MLM-576816307-anatole-france-328-gh-01-_JM,Miguel Hidalgo,POLANCO IV SECCION,no_age_info,159,18822728.099999998,118381.93773584905,96962.96296296296,96881.48148148149,85131.17283950618,22.089851752021552,sobrevaluado
23233, http://departamento.metroscubicos.com/MLM-576816309-brezo-queretaro-queretaro-24-503-_JM,Miguel Hidalgo,JUAREZ,no_age_info,160,8933704.0,55835.65,53336.44385026738,53769.12582781457,45604.395604395606,4.685738248220485,amarillo
23234, http://departamento.metroscubicos.com/MLM-576816311-m-oca-condesa-p1-_JM,Miguel Hidalgo,HIPODROMO,no_age_info,84,5673500.0,67541.66666666667,63095.23809523809,66713.56060606061,36318.181818181816,7.047169811320768,amarillo
23235, http://departamento.metroscubicos.com/MLM-576816315-plinio-340-ph-02-_JM,Miguel Hidalgo,LOMAS DE CHAPULTEPEC III SECCION,no_age_info,287,26907056.0,93752.80836236934,94582.51793868231,112280.1662565172,53511.90476190476,-0.8772335463207648,amarillo
23279, http://departamento.metroscubicos.com/MLM-576828608-departamento-en-venta-polanco-goldsmith-_JM,Miguel Hidalgo,POLANCO IV SECCION,no_age_info,240,22440000.0,93500.0,96962.96296296296,96881.48148148149,85131.17283950618,-3.571428571428572,amarillo
23285, http://departamento.metroscubicos.com/MLM-576829564-debh0585-departamento-en-venta-en-bosques-de-las-lomas-_JM,Miguel Hidalgo,LA ESTRELLA,18,405,14000000.0,34567.9012345679,36978.381096028155,61666.666666666664,32000.0,8.024691358024688,amarillo
23353, http://departamento.metroscubicos.com/MLM-576850615-departamento-250-m2-en-venta-en-lomas-kamerun-14500000-_JM,Miguel Hidalgo,POLANCO I SECCION,25,250,14500000.0,58000.0,64000.0,67117.11711711712,64000.0,-9.375,amarillo
23363, http://departamento.metroscubicos.com/MLM-576858524-tennyson-polanco-_JM,Miguel Hidalgo,POLANCO IV SECCION,no_age_info,215,25800000.0,120000.0,102413.79310344828,102567.37712044452,103888.88888888889,17.171717171717173,sobrevaluado
23519, http://departamento.metroscubicos.com/MLM-576872508-penthouse-amplio-privada-de-los-cedros-_JM,lvaro Obregn,RANCHO SAN FRANCISCO DEL PBLO SAN BARTOLO AMEYALCO,18,260,6200000.0,23846.153846153848,27777.777777777777,27777.777777777777,27377.622377622378,-12.899106002554275,naranja
23521, http://departamento.metroscubicos.com/MLM-576872644-bonito-departamento-remodelado-hace-3-anos-con-3-recamaras-y-3-banos-completos-amplia-estancia-con-balcon-de-7-m-cocina-integral-cuarto-de-lavado2-estacionamientos-seguridad-24-hrs-easybroker-_JM,La Magdalena Contreras,JARDINES DEL PEDREGAL,10,118,5450000.0,46186.4406779661,33549.15003695492,37878.78787878788,25079.872204472842,84.15740041023426,sobrevaluado
23580, http://departamento.metroscubicos.com/MLM-576888480-moderno-departamento-en-la-colonia-del-valle-eugenia-_JM,Benito Jurez,INSURGENTES SAN BORJA,9,64,3150000.0,49218.75,44472.52747252748,46048.3870967742,36000.0,36.71875,sobrevaluado
23581, http://departamento.metroscubicos.com/MLM-576888771-departamento-moderno-en-calle-eugenia-en-colonia-del-valle-_JM,Benito Jurez,DEL VALLE CENTRO,9,64,3150000.0,49218.75,43032.7868852459,43308.10810810811,37628.36552897608,30.802253321629493,sobrevaluado
23624, http://departamento.metroscubicos.com/MLM-576900139-lindo-depto-en-altuz-san-angel-_JM,La Magdalena Contreras,PROGRESO TIZAPAN,no_age_info,62,2700000.0,43548.3870967742,36263.63636363636,37000.0,26871.657754010695,20.088307361372827,sobrevaluado
23634, http://departamento.metroscubicos.com/MLM-576912156-departamento-2-recamaras-col-sta-maria-malinanco-_JM,Azcapotzalco,LIBERTAD,20,80,1800000.0,22500.0,18838.235294117647,,18838.235294117647,19.437939110070257,sobrevaluado
23689, http://departamento.metroscubicos.com/MLM-576922642-ph-venta-jardines-en-la-montana-torre-olimpo-_JM,Tlalpan,PARQUE NAL DEL PEDREGAL ( BOSQUE DEL PEDREGAL ),15,610,47000000.0,77049.18032786885,49961.53846153846,52500.0,48298.78048780488,59.52614030766937,sobrevaluado
23713, http://departamento.metroscubicos.com/MLM-576923267-penthouse-en-venta-condesa-_JM,Miguel Hidalgo,ESCANDON II SECCION,25,360,16500000.0,45833.333333333336,55000.0,55151.51515151515,47456.543967280166,-3.4204147589550224,amarillo
23738, http://departamento.metroscubicos.com/MLM-576923602-departamento-en-polanco-vista-panoramica-_JM,Miguel Hidalgo,POLANCO IV SECCION,30,342,18326000.0,53584.79532163743,102333.71739130435,109386.17924528301,72680.55555555556,-26.27354742675531,verde
23744, http://departamento.metroscubicos.com/MLM-576923648-departamento-en-venta-tecamachalco-_JM,Miguel Hidalgo,BOSQUES DE LAS LOMAS,10,153,6077500.0,39722.22222222222,54000.0,55878.71304347826,53175.355450236966,-25.299564270152512,verde
23750, http://departamento.metroscubicos.com/MLM-576924656-venta-de-departamento-holbein-51-del-benito-juarez-_JM,Benito Jurez,NOCHE BUENA,19,110,4500000.0,40909.09090909091,40638.031693077566,43432.43119266055,40638.031693077566,0.6670087224217575,amarillo
23778, http://departamento.metroscubicos.com/MLM-576941203-departamento-en-venta-en-benito-juarez-_JM,Benito Jurez,DEL CARMEN,no_age_info,70,1300000.0,18571.428571428572,36785.876418663305,40669.9,31145.833333333332,-49.51478562025951,verde
23812, http://departamento.metroscubicos.com/MLM-576957007-lomas-de-chapultepec-alberca-cancha-de-tenis-3-estacionam-_JM,Miguel Hidalgo,POLANCO I SECCION,10,307,17000000.0,55374.592833876224,64000.0,67117.11711711712,64000.0,-13.477198697068399,naranja
23950, http://departamento.metroscubicos.com/MLM-576973476-nocnok-id-mx17-cl1949-excelente-departamento-bien-ubicado-accesso-centrico-comercios-hospitales-y-escuelas-cercanos-estatus-juridico-libre-de-gravamenadvertencia-recuerda-que-nunca-debe-_JM,Benito Jurez,SAN MIGUEL CHAPULTEPEC I SECCION,16,64,1550000.0,24218.75,24218.75,38666.666666666664,23895.089285714286,1.3545072396076578,amarillo
23952, http://departamento.metroscubicos.com/MLM-576973481-nocnok-id-mx17-cl1913-departamento-sobre-avenida-parque-lira-excelente-ubicacion-cuanta-con-acabados-las-recamaras-con-closet-un-pequeno-balcon-accesos-comercios-y-parques-cercanos-estatus-ju-_JM,Miguel Hidalgo,CONDESA,25,84,2750000.0,32738.095238095237,45958.524104497716,75705.91812865497,34454.15400202634,-4.980702076824116,amarillo
24075, http://departamento.metroscubicos.com/MLM-576986575-departamento-en-venta-bosques-de-las-lomas-_JM,Miguel Hidalgo,SAN GABRIEL,10,470,18700000.0,39787.234042553195,44620.25316455696,46853.146853146856,42075.0,-5.4373522458628765,amarillo
24081, http://departamento.metroscubicos.com/MLM-576988999-departamento-en-venta-san-jeronimo-lidice-_JM,La Magdalena Contreras,Pbo. TIZAPAN,20,250,6000000.0,24000.0,31231.244483671668,38697.18309859155,30698.32402234637,-21.819836214740675,verde
24089, http://departamento.metroscubicos.com/MLM-576992874-departamentos-nuevos-en-venta-en-la-napoles-_JM,Benito Jurez,ESCANDON II SECCION,no_age_info,80,4500000.0,56250.0,51975.8064516129,53012.644310060474,44624.766355140186,8.22342901474011,amarillo
24092, http://departamento.metroscubicos.com/MLM-576994702-extraordinario-depto-con-amplios-espacios-_JM,Benito Jurez,SAN JOSE INSURGENTES,no_age_info,169,7350000.0,43491.12426035503,46111.11111111111,46111.11111111111,36111.11111111111,-5.681899194410781,amarillo
24125, http://departamento.metroscubicos.com/MLM-577006907-division-del-norte-1339-p1-_JM,Benito Jurez,SAN SIMON TICUMAC,no_age_info,87,4941700.0,56801.14942528736,40625.0,48821.649154589366,36718.75,39.81821396993812,sobrevaluado
24128, http://departamento.metroscubicos.com/MLM-577007096-excelente-departamento-en-la-colonia-nochebuena-_JM,Benito Jurez,NOCHE BUENA,7,160,5900000.0,36875.0,38750.0,37031.25,24437.5,50.89514066496164,sobrevaluado
24132, http://departamento.metroscubicos.com/MLM-577008864-departamento-en-venta-anzures-375362--_JM,Miguel Hidalgo,CUAUHTEMOC,7,114,8300000.0,72807.01754385965,44558.82352941176,49869.91150442478,45000.0,61.79337231968811,sobrevaluado
24235, http://departamento.metroscubicos.com/MLM-577025936-cuauhtemoc-lindo-e-iluminado-depto-en-venta-_JM,Miguel Hidalgo,JUAREZ,9,90,4500000.0,50000.0,52139.09294512878,53350.67319461444,45913.793103448275,8.899737138565529,amarillo
24238, http://departamento.metroscubicos.com/MLM-577027640-enttorno-residencial-torre-a-p2-_JM,Cuajimalpa de Morelos,AHUATENCO,no_age_info,148,4727800.0,31944.594594594593,31944.594594594593,31124.0,24444.444444444445,0.0,amarillo
24250, http://departamento.metroscubicos.com/MLM-577030554-palenque-palenque-439-p2-_JM,Benito Jurez,LETRAN VALLE,no_age_info,96,5595800.0,58289.583333333336,43680.0,42581.53846153846,40000.0,33.4468482905983,sobrevaluado
24255, http://departamento.metroscubicos.com/MLM-577031200-place-mixcoac-p2-_JM,Benito Jurez,SAN PEDRO DE LOS PINOS,no_age_info,84,4337800.0,51640.47619047619,36315.78947368421,37500.0,33333.333333333336,42.19841269841269,sobrevaluado
24257, http://departamento.metroscubicos.com/MLM-577032017-residencial-zempoala-67-p1-_JM,Benito Jurez,ALAMOS,no_age_info,91,4202900.0,46185.71428571428,38356.25,38446.45714285714,29736.842105263157,20.41248632416955,sobrevaluado
24259, http://departamento.metroscubicos.com/MLM-577032230-residencial-zempoala-67-p2-_JM,Benito Jurez,ALAMOS,no_age_info,94,6116300.0,65067.02127659575,38356.25,38446.45714285714,29736.842105263157,69.63864109915788,sobrevaluado
24260, http://departamento.metroscubicos.com/MLM-577032615-garden-house-en-bosques-de-las-lomas-secretaria-de-marina-_JM,Miguel Hidalgo,BOSQUES DE LAS LOMAS,10,422,22440000.0,53175.355450236966,54000.0,55878.71304347826,53175.355450236966,0.0,amarillo
24263, http://departamento.metroscubicos.com/MLM-577034703-the-limited-p1-_JM,Miguel Hidalgo,POLANCO IV SECCION,no_age_info,274,24375600.0,88962.04379562044,102333.71739130435,109386.17924528301,72680.55555555556,-13.066732975753451,naranja
24269, http://departamento.metroscubicos.com/MLM-577036685-preventa-deptos-de-lujo-sobre-periferico-zona-toreo-_JM,Miguel Hidalgo,MANUEL AVILA CAMACHO,no_age_info,88,5167779.0,58724.76136363636,60349.4529709748,,,-2.6921397417137163,amarillo
24270, http://departamento.metroscubicos.com/MLM-577037933-zona-toreo-preventa-de-departamentos-_JM,Miguel Hidalgo,MANUEL AVILA CAMACHO,no_age_info,83,5143854.0,61974.14457831325,60349.4529709748,,,2.6921397417137287,amarillo
24282, http://departamento.metroscubicos.com/MLM-577042404-miralta-excelente-depto-con-vista-a-la-ciudad-_JM,Cuajimalpa de Morelos,PASEO DE LAS LOMAS,18,225,10500000.0,46666.666666666664,41073.97260273973,41073.97260273973,40909.09090909091,14.07407407407406,sobrevaluado
24292, http://departamento.metroscubicos.com/MLM-577046121-departamento-cerca-de-reforma-por-glorieta-colon-_JM,Miguel Hidalgo,JUAREZ,50,60,1800000.0,30000.0,43571.42857142857,62167.832167832166,43571.42857142857,-31.14754098360656,verde
24351, http://departamento.metroscubicos.com/MLM-577051472-comodo-departamento-_JM,Miguel Hidalgo,ARGENTINA ANTIGUA,31,42,1080000.0,25714.285714285714,25714.285714285714,30000.0,25714.285714285714,0.0,amarillo
24353, http://departamento.metroscubicos.com/MLM-577051484-departamento-en-venta-tacuba-_JM,Miguel Hidalgo,ARGENTINA ANTIGUA,31,42,1080000.0,25714.285714285714,25714.285714285714,30000.0,25714.285714285714,0.0,amarillo
24438, http://departamento.metroscubicos.com/MLM-577075632-venturi-residencial-p1-_JM,Benito Jurez,ALAMOS,no_age_info,81,3295200.0,40681.48148148148,38356.25,38446.45714285714,29736.842105263157,6.062197116458157,amarillo
24441, http://departamento.metroscubicos.com/MLM-577076409-venturi-residencial-p2-_JM,Benito Jurez,ALAMOS,no_age_info,125,5360500.0,42884.0,38356.25,38446.45714285714,29736.842105263157,11.80446472217696,sobrevaluado
24457, http://departamento.metroscubicos.com/MLM-577080957-muy-bien-ubicado-a-una-cuadra-de-insurgentes-_JM,Benito Jurez,PIEDAD NARVARTE,40,117,3500000.0,29914.529914529914,40084.08163265306,44534.55284552845,30973.451327433628,-3.418803418803418,amarillo
24500, http://departamento.metroscubicos.com/MLM-577088375-venta-en-una-de-las-mejores-calles-de-polanco-_JM,Miguel Hidalgo,POLANCO IV SECCION,no_age_info,230,24500000.0,106521.73913043478,102333.71739130435,109386.17924528301,72680.55555555556,4.0925140275284315,amarillo
24504, http://departamento.metroscubicos.com/MLM-577089259-departamento-con-preciosa-vista-cerca-de-polanco-_JM,Miguel Hidalgo,LOS MANZANOS,no_age_info,93,4850000.0,52150.5376344086,37719.29824561404,52554.11255411255,34615.38461538462,38.2595648912228,sobrevaluado
24508, http://departamento.metroscubicos.com/MLM-577090015-remate-hipotecario-en-iztapalapacdmx-ac-4050-_JM,Iztapalapa,Pbo. SANTA MARTHA ACATITLA,no_age_info,56,820720.0,14655.714285714286,13479.642857142859,,,8.72479665103462,amarillo
24538, http://departamento.metroscubicos.com/MLM-577096445-brezo-chihuahua-301-_JM,Miguel Hidalgo,JUAREZ,no_age_info,90,5376888.0,59743.2,53336.44385026738,53769.12582781457,45604.395604395606,12.011967216484193,sobrevaluado
24539, http://departamento.metroscubicos.com/MLM-577096617-brezo-chihuahua-203-_JM,Miguel Hidalgo,JUAREZ,no_age_info,86,5061960.0,58860.0,53336.44385026738,53769.12582781457,45604.395604395606,10.35606379240248,sobrevaluado
24574, http://departamento.metroscubicos.com/MLM-577104152-bonito-departamento-para-estrenar-_JM,La Magdalena Contreras,HEROES DE PADIERNA,no_age_info,111,4960000.0,44684.68468468468,40500.0,43000.0,26437.96711509716,10.332554776999213,sobrevaluado
24591, http://departamento.metroscubicos.com/MLM-577112003-75573-departamento-en-venta-en-polanco-miguel-hidalgo-cdmx-_JM,Miguel Hidalgo,POLANCO IV SECCION,30,280,14025000.0,50089.28571428572,102333.71739130435,109386.17924528301,72680.55555555556,-31.08296251808578,verde
24595, http://departamento.metroscubicos.com/MLM-577113617-en-la-colonia-credito-constructor-_JM,Benito Jurez,FLORIDA,10,121,6750000.0,55785.12396694215,53265.536723163845,53197.740112994354,54400.0,2.546183762761302,amarillo
24651, http://departamento.metroscubicos.com/MLM-577132986-hermoso-departamento-de-509-m2-en-una-de-las-mejores-calles-de-polanco-cuenta-con-tres-recamaras-cada-una-con-bano-completo-y-vestidor-la-principal-con-jacuzzi-estudio-sala-comedor-desayunador-_JM,Miguel Hidalgo,POLANCO IV SECCION,10,509,86955000.0,170834.97053045186,102333.71739130435,109386.17924528301,72680.55555555556,135.04907086169564,sobrevaluado
24657, http://departamento.metroscubicos.com/MLM-577133979-venta-departamento-cerca-de-torre-pemex-_JM,Miguel Hidalgo,AGRICULTURA,20,55,1250000.0,22727.272727272728,22298.636363636364,,22727.272727272728,0.0,amarillo
24658, http://departamento.metroscubicos.com/MLM-577134145-venta-departamento-centro-coyoacan-_JM,Benito Jurez,LETRAN VALLE,15,165,4400000.0,26666.666666666668,46000.0,49743.21938693628,35936.41252768111,-25.79485599424856,verde
24675, http://departamento.metroscubicos.com/MLM-577147111-departamento-en-venta-en-col-del-valle-_JM,Benito Jurez,CREDITO CONSTRUCTOR,no_age_info,150,4300000.0,28666.666666666668,48654.51388888889,48740.243902439026,36153.846153846156,-41.081177520071364,verde
24707, http://departamento.metroscubicos.com/MLM-577166137-departamento-en-venta-en-san-pedro-martir-_JM,Tlalpan,EJIDOS DE SAN PEDRO MARTIR,80,80,3500000.0,43750.0,32992.64705882353,,32992.64705882353,32.60530421216848,sobrevaluado
24718, http://departamento.metroscubicos.com/MLM-577174374-departamento-en-venta-en-benito-juarez-_JM,Benito Jurez,LOS ALPES,no_age_info,63,2900000.0,46031.74603174603,34982.06880152188,34622.41967871486,,31.586688863133904,sobrevaluado
24800, http://departamento.metroscubicos.com/MLM-577202204-increible-departamento-en-reforma-_JM,Miguel Hidalgo,ZONA RUSTICA,22,763,41140000.0,53918.74180865006,79475.0,79475.0,56190.14013509426,-4.042343231362701,amarillo
